test_set,model,clip_id,episode_id,scene_id,frames,unmasked_frames,missing_frames,mask_ratio,shifted_distance,npss,full_l1,missing_l1
held_out_algorithmic,original,105,ep0pa125,scn0016,51,12,39,0.7647058823529411,0.4466875644980884,0.13264862933673127,0.010991115123033524,0.014372996985912323
held_out_algorithmic,prior_10k,105,ep0pa125,scn0016,51,12,39,0.7647058823529411,0.4307390930222683,0.4204353449588917,0.027516238391399384,0.035982776433229446
held_out_algorithmic,release,105,ep0pa125,scn0016,51,12,39,0.7647058823529411,0.43074009652997625,0.43557852338556136,0.02751636691391468,0.03598294407129288
held_out_algorithmic,original,106,ep0pa125,scn0018,79,11,68,0.8607594936708861,0.30667716738852585,0.7309423055637497,0.017640285193920135,0.02049386128783226
held_out_algorithmic,prior_10k,106,ep0pa125,scn0018,79,11,68,0.8607594936708861,0.254888493448644,0.943578788844278,0.02195264957845211,0.025503812357783318
held_out_algorithmic,release,106,ep0pa125,scn0018,79,11,68,0.8607594936708861,0.25488880574597383,0.9537266945554826,0.021952755749225616,0.025503937155008316
held_out_algorithmic,original,107,ep0pa126,scn0001,153,15,138,0.9019607843137255,0.8970653742372271,0.8918019820858957,0.01751239039003849,0.01941591128706932
held_out_algorithmic,prior_10k,107,ep0pa126,scn0001,153,15,138,0.9019607843137255,0.1659281293311751,0.20571103411041075,0.006369872018694878,0.007062248885631561
held_out_algorithmic,release,107,ep0pa126,scn0001,153,15,138,0.9019607843137255,0.16593041513339582,0.20567448688502793,0.006369996815919876,0.007062388118356466
held_out_algorithmic,original,108,ep0pa126,scn0014,42,4,38,0.9047619047619048,0.24708515134724704,0.08212419195596816,0.008096788078546524,0.008949081413447857
held_out_algorithmic,prior_10k,108,ep0pa126,scn0014,42,4,38,0.9047619047619048,0.06120426546443592,0.18450315723228286,0.007538517005741596,0.008332044817507267
held_out_algorithmic,release,108,ep0pa126,scn0014,42,4,38,0.9047619047619048,0.061203176325017754,0.18450433424535082,0.007538600824773312,0.008332137949764729
held_out_algorithmic,original,109,ep0pa129,scn0010,62,4,58,0.9354838709677419,0.04423958994448185,0.16344737549827745,0.017189528793096542,0.018375014886260033
held_out_algorithmic,prior_10k,109,ep0pa129,scn0010,62,4,58,0.9354838709677419,0.051405129954218864,0.5798121988416535,0.009561048820614815,0.010220429860055447
held_out_algorithmic,release,109,ep0pa129,scn0010,62,4,58,0.9354838709677419,0.05141923576593399,0.5798262591041554,0.009561138227581978,0.010220526717603207
held_out_algorithmic,original,110,ep0pa129,scn0014,239,11,228,0.9539748953974896,0.3881743468584553,0.43203018448883124,0.007562273181974888,0.007927119731903076
held_out_algorithmic,prior_10k,110,ep0pa129,scn0014,239,11,228,0.9539748953974896,0.10145892094700568,0.3423517561698817,0.0029387082904577255,0.0030804884154349566
held_out_algorithmic,release,110,ep0pa129,scn0014,239,11,228,0.9539748953974896,0.10145974003018872,0.34237864775584687,0.0029386342503130436,0.003080410649999976
held_out_algorithmic,original,111,ep0pa136,scn0002,187,18,169,0.9037433155080213,0.8941740770938948,3.1742874308558924,0.049080923199653625,0.05430847778916359
held_out_algorithmic,prior_10k,111,ep0pa136,scn0002,187,18,169,0.9037433155080213,0.2850156245120053,0.6136474948893391,0.012806723825633526,0.01417075376957655
held_out_algorithmic,release,111,ep0pa136,scn0002,187,18,169,0.9037433155080213,0.28502212963961615,0.6129667265735131,0.012806745246052742,0.01417077798396349
held_out_algorithmic,original,112,ep0pa136,scn0021,38,10,28,0.7368421052631579,0.2686441748038582,0.06642655990065417,0.007767432369291782,0.010541516356170177
held_out_algorithmic,prior_10k,112,ep0pa136,scn0021,38,10,28,0.7368421052631579,0.12124228930991629,0.04915698772668449,0.006333590485155582,0.008595587685704231
held_out_algorithmic,release,112,ep0pa136,scn0021,38,10,28,0.7368421052631579,0.12124371593413145,0.04915674641934906,0.006333623081445694,0.008595632389187813
held_out_algorithmic,original,113,ep0pa143,scn0005,67,3,64,0.9552238805970149,0.21932892238392548,0.03983792912250596,0.00484649371355772,0.005073673091828823
held_out_algorithmic,prior_10k,113,ep0pa143,scn0005,67,3,64,0.9552238805970149,0.1642954910502714,0.2057745295614496,0.004049904178828001,0.004239743575453758
held_out_algorithmic,release,113,ep0pa143,scn0005,67,3,64,0.9552238805970149,0.1642971634864807,0.2057754711818365,0.004050107207149267,0.004239955451339483
held_out_algorithmic,original,114,ep0pa143,scn0015b,122,49,73,0.5983606557377049,0.5122634801991592,0.19499356838482396,0.00805732049047947,0.013465658761560917
held_out_algorithmic,prior_10k,114,ep0pa143,scn0015b,122,49,73,0.5983606557377049,0.5049161142146094,0.34023428448576354,0.018921280279755592,0.031621865928173065
held_out_algorithmic,release,114,ep0pa143,scn0015b,122,49,73,0.5983606557377049,0.5049165205137264,0.3340152873430717,0.018921587616205215,0.031622376292943954
held_out_algorithmic,original,115,ep0pa145,scn0001,418,27,391,0.9354066985645934,0.09486830927448402,0.1796978806953767,0.001140120322816074,0.0012188497930765152
held_out_algorithmic,prior_10k,115,ep0pa145,scn0001,418,27,391,0.9354066985645934,0.08849579755124336,0.2831404381439169,0.002654795302078128,0.002838118700310588
held_out_algorithmic,release,115,ep0pa145,scn0001,418,27,391,0.9354066985645934,0.08851993433777958,0.2854508741139461,0.0026551776099950075,0.002838527550920844
held_out_algorithmic,original,116,ep0pa145,scn0055,56,16,40,0.7142857142857143,0.3549519990171705,0.2988498745319635,0.007248311769217253,0.010147635824978352
held_out_algorithmic,prior_10k,116,ep0pa145,scn0055,56,16,40,0.7142857142857143,0.33348716752869745,0.35882103767384765,0.012902465648949146,0.01806345209479332
held_out_algorithmic,release,116,ep0pa145,scn0055,56,16,40,0.7142857142857143,0.3334875805037362,0.3568241630213385,0.01290259137749672,0.018063629046082497
held_out_algorithmic,original,117,ep0pa147,scn0013,280,12,268,0.9571428571428572,0.08095370387208872,0.4021298464939079,0.002729865023866296,0.00285209808498621
held_out_algorithmic,prior_10k,117,ep0pa147,scn0013,280,12,268,0.9571428571428572,0.08346064101005422,0.3068698182332086,0.00205280352383852,0.0021447204053401947
held_out_algorithmic,release,117,ep0pa147,scn0013,280,12,268,0.9571428571428572,0.0834916879390848,0.30687743032228076,0.002052929252386093,0.002144851488992572
held_out_algorithmic,original,118,ep0pa148,scn0010,87,5,82,0.9425287356321839,0.037863084342744616,0.14231974711414855,0.0031481240876019,0.003340082708746195
held_out_algorithmic,prior_10k,118,ep0pa148,scn0010,87,5,82,0.9425287356321839,0.03451715707778931,0.11856305074270308,0.0023345036897808313,0.0024768514558672905
held_out_algorithmic,release,118,ep0pa148,scn0010,87,5,82,0.9425287356321839,0.03457170029481252,0.1185681189985998,0.002335131401196122,0.0024775173515081406
held_out_algorithmic,original,119,ep0pa148,scn0016,58,4,54,0.9310344827586207,0.0319370669623216,0.16075842396917786,0.006642431486397982,0.007134462706744671
held_out_algorithmic,prior_10k,119,ep0pa148,scn0016,58,4,54,0.9310344827586207,0.1118206262588501,0.11194233378842952,0.001748551381751895,0.0018780735554173589
held_out_algorithmic,release,119,ep0pa148,scn0016,58,4,54,0.9310344827586207,0.11181945279240608,0.11194210877230304,0.0017485258867964149,0.0018780463142320514
held_out_algorithmic,original,120,ep0pa148,scn0066,149,3,146,0.9798657718120806,0.17370834151903788,0.01767664308402218,0.001062597963027656,0.001084432122297585
held_out_algorithmic,prior_10k,120,ep0pa148,scn0066,149,3,146,0.9798657718120806,0.20659024635950723,0.02407042484120272,0.0009378929971717298,0.000957164797000587
held_out_algorithmic,release,120,ep0pa148,scn0066,149,3,146,0.9798657718120806,0.20659693400065104,0.024070327472803875,0.000937982345931232,0.0009572559501975775
held_out_algorithmic,original,121,ep0pa148,scn0076,439,62,377,0.8587699316628702,0.39828001521154494,2.434317194689444,0.01580137386918068,0.018400005996227264
held_out_algorithmic,prior_10k,121,ep0pa148,scn0076,439,62,377,0.8587699316628702,0.25273650633787104,1.8304881909317876,0.013161039911210537,0.0153254559263587
held_out_algorithmic,release,121,ep0pa148,scn0076,439,62,377,0.8587699316628702,0.25273872604351005,1.8304788112651185,0.013161134906113148,0.01532556489109993
held_out_algorithmic,original,122,ep0pa150,scn0019,68,18,50,0.7352941176470589,0.9931953308128175,0.547697231320319,0.021310744807124138,0.028982609510421753
held_out_algorithmic,prior_10k,122,ep0pa150,scn0019,68,18,50,0.7352941176470589,0.6473885802995591,0.5691586885851241,0.0207130778580904,0.0281697865575552
held_out_algorithmic,release,122,ep0pa150,scn0019,68,18,50,0.7352941176470589,0.6473823686440786,0.5703521640994359,0.020713184028863907,0.02816992811858654
held_out_algorithmic,original,123,ep0pa150,scn0044,92,5,87,0.9456521739130435,0.22740107147317185,0.033544493050320145,0.003279710654169321,0.0034681998658925295
held_out_algorithmic,prior_10k,123,ep0pa150,scn0044,92,5,87,0.9456521739130435,0.06505653356250964,0.009749488690805892,0.0012739722151309252,0.0013471891870722175
held_out_algorithmic,release,123,ep0pa150,scn0044,92,5,87,0.9456521739130435,0.06505921263443797,0.009749520219889238,0.001274110283702612,0.0013473350554704666
held_out_algorithmic,original,124,ep0pa152,scn0011,136,10,126,0.9264705882352942,0.4661750921772586,0.34995639550744573,0.009323017671704292,0.010062938556075096
held_out_algorithmic,prior_10k,124,ep0pa152,scn0011,136,10,126,0.9264705882352942,0.1911569673749101,0.15553454985652723,0.004503506701439619,0.0048609282821416855
held_out_algorithmic,release,124,ep0pa152,scn0011,136,10,126,0.9264705882352942,0.19115711447213674,0.1555342607290025,0.004503484815359116,0.004860904533416033
held_out_algorithmic,original,125,ep0pa152,scn0025,89,4,85,0.9550561797752809,0.038378190863263474,0.01924178433807742,0.0009834438096731901,0.001029723440296948
held_out_algorithmic,prior_10k,125,ep0pa152,scn0025,89,4,85,0.9550561797752809,0.03661567922476884,0.08664233728664777,0.0016527881380170584,0.0017305666115134954
held_out_algorithmic,release,125,ep0pa152,scn0025,89,4,85,0.9550561797752809,0.03661690013749259,0.08664202758936086,0.0016529003623872995,0.0017306838417425752
held_out_algorithmic,original,126,ep0pa155,scn0018,395,159,236,0.5974683544303797,0.9054700248483298,1.6179460235569605,0.011921240948140621,0.01995292492210865
held_out_algorithmic,prior_10k,126,ep0pa155,scn0018,395,159,236,0.5974683544303797,0.42601546774739807,1.019549867088514,0.014314189553260803,0.02395806834101677
held_out_algorithmic,release,126,ep0pa155,scn0018,395,159,236,0.5974683544303797,0.4260064661502838,1.019540384788853,0.014314241707324982,0.02395815961062908
held_out_algorithmic,original,127,ep0pa155,scn0027,284,25,259,0.9119718309859155,1.1319952578032055,1.0598952356541114,0.008911237120628357,0.009771394543349743
held_out_algorithmic,prior_10k,127,ep0pa155,scn0027,284,25,259,0.9119718309859155,0.20730849104076063,0.7399135750761143,0.007689828984439373,0.00843209121376276
held_out_algorithmic,release,127,ep0pa155,scn0027,284,25,259,0.9119718309859155,0.2073079034842889,0.7411692310912912,0.007689813617616892,0.008432073518633842
held_out_algorithmic,original,128,ep0pa157,scn0011,126,37,89,0.7063492063492064,0.3178119788999143,1.1837842604078126,0.011968012899160385,0.01694348081946373
held_out_algorithmic,prior_10k,128,ep0pa157,scn0011,126,37,89,0.7063492063492064,0.17118124122390097,0.844324376977659,0.009981720708310604,0.014131424948573112
held_out_algorithmic,release,128,ep0pa157,scn0011,126,37,89,0.7063492063492064,0.17118115255736416,0.8443003095956692,0.009981936775147915,0.014131730422377586
held_out_algorithmic,original,129,ep0pa159,scn0056,99,4,95,0.9595959595959596,0.04909019127930745,0.017890491105820448,0.001283880090340972,0.0013379381271079183
held_out_algorithmic,prior_10k,129,ep0pa159,scn0056,99,4,95,0.9595959595959596,0.045631270007331776,0.028024853240864074,0.0011418811045587063,0.0011899602832272649
held_out_algorithmic,release,129,ep0pa159,scn0056,99,4,95,0.9595959595959596,0.04563114902760723,0.0280248426044627,0.0011419099755585194,0.001189990434795618
held_out_algorithmic,original,130,ep0pa160,scn0005,99,7,92,0.9292929292929293,0.5016428879820384,0.8542018916633823,0.03195567801594734,0.03438708931207657
held_out_algorithmic,prior_10k,130,ep0pa160,scn0005,99,7,92,0.9292929292929293,0.3307399726830996,0.9364997462261272,0.023889195173978806,0.025706849992275238
held_out_algorithmic,release,130,ep0pa160,scn0005,99,7,92,0.9292929292929293,0.3307399663787622,0.9366910170093196,0.02388926036655903,0.025706924498081207
held_out_algorithmic,original,131,ep0pa160,scn0010,60,5,55,0.9166666666666666,0.017370683806283132,0.0009661609009928989,0.00019321858417242765,0.00021078391000628471
held_out_algorithmic,prior_10k,131,ep0pa160,scn0010,60,5,55,0.9166666666666666,0.09983998395147778,0.009115548667883569,0.0005136358668096364,0.0005603300523944199
held_out_algorithmic,release,131,ep0pa160,scn0010,60,5,55,0.9166666666666666,0.09983898096141361,0.009115573393668369,0.0005136395920999348,0.0005603341269306839
held_out_algorithmic,original,132,ep0pa160,scn0043,60,5,55,0.9166666666666666,0.0834120541574463,0.11783311369370708,0.009297669865190983,0.010142914950847626
held_out_algorithmic,prior_10k,132,ep0pa160,scn0043,60,5,55,0.9166666666666666,0.060596662144812324,0.20789692587847122,0.005282618571072817,0.005762856919318438
held_out_algorithmic,release,132,ep0pa160,scn0043,60,5,55,0.9166666666666666,0.060596679825158345,0.20653140932574096,0.005282641388475895,0.005762881133705378
held_out_algorithmic,original,133,ep0pa165,scn0013,180,26,154,0.8555555555555555,0.18239174578704087,0.39694759721779804,0.005238642450422049,0.006123088765889406
held_out_algorithmic,prior_10k,133,ep0pa165,scn0013,180,26,154,0.8555555555555555,0.1343498925367991,0.2938209184426066,0.0026035441551357508,0.003043103264644742
held_out_algorithmic,release,133,ep0pa165,scn0013,180,26,154,0.8555555555555555,0.13434957040875567,0.29380781050591265,0.0026038128416985273,0.0030434175860136747
held_out_algorithmic,original,134,ep0pa166,scn0003,182,16,166,0.9120879120879121,0.8767527957655945,2.5848764466687872,0.04643963649868965,0.05091574788093567
held_out_algorithmic,prior_10k,134,ep0pa166,scn0003,182,16,166,0.9120879120879121,0.2756549021875372,0.37559949921067926,0.01126001961529255,0.012345321476459503
held_out_algorithmic,release,134,ep0pa166,scn0003,182,16,166,0.9120879120879121,0.2756866781535197,0.3758797237941004,0.011260135099291801,0.0123454499989748
held_out_algorithmic,original,135,ep0pa168,scn0025,50,3,47,0.94,0.007364953265470617,0.00034289091206536143,5.588462227024138e-05,5.945172597421333e-05
held_out_algorithmic,prior_10k,135,ep0pa168,scn0025,50,3,47,0.94,0.007384368601967306,0.0007396857773322013,5.8830835769185796e-05,6.258599023567513e-05
held_out_algorithmic,release,135,ep0pa168,scn0025,50,3,47,0.94,0.007412202217999627,0.0007396897655322099,5.9196587244514376e-05,6.297510117292404e-05
held_out_algorithmic,original,136,ep0pa170,scn0026,58,8,50,0.8620689655172413,0.25827846210449934,0.15001517668740838,0.011147018522024155,0.012930541299283504
held_out_algorithmic,prior_10k,136,ep0pa170,scn0026,58,8,50,0.8620689655172413,0.10840862430632114,0.23176320019566837,0.009392648935317993,0.010895473882555962
held_out_algorithmic,release,136,ep0pa170,scn0026,58,8,50,0.8620689655172413,0.10840926179662347,0.23176338339848535,0.009392607025802135,0.010895423591136932
held_out_algorithmic,original,137,ep0pa173,scn0012,434,9,425,0.9792626728110599,0.3868910481397257,3.0068900054928505,0.015074589289724827,0.015393816865980625
held_out_algorithmic,prior_10k,137,ep0pa173,scn0012,434,9,425,0.9792626728110599,0.07786045269090303,0.4562416989043242,0.008526695892214775,0.008707261644303799
held_out_algorithmic,release,137,ep0pa173,scn0012,434,9,425,0.9792626728110599,0.07786032010097893,0.4562355941992615,0.008526983670890331,0.008707555010914803
held_out_algorithmic,original,138,ep0pa173,scn0014,92,5,87,0.9456521739130435,0.06874179338154039,1.9924941849549278,0.03015405498445034,0.03188704699277878
held_out_algorithmic,prior_10k,138,ep0pa173,scn0014,92,5,87,0.9456521739130435,0.05839439630508423,0.2644604048374834,0.004822249989956617,0.005099391099065542
held_out_algorithmic,release,138,ep0pa173,scn0014,92,5,87,0.9456521739130435,0.058394278350629304,0.26447103321975174,0.004822292365133762,0.0050994353368878365
held_out_algorithmic,original,139,ep0pa178,scn0007,75,5,70,0.9333333333333333,0.26451740509424454,0.7487116043425496,0.03879689425230026,0.041568100452423096
held_out_algorithmic,prior_10k,139,ep0pa178,scn0007,75,5,70,0.9333333333333333,0.14571824440589318,1.899380396874039,0.029155677184462547,0.03123822622001171
held_out_algorithmic,release,139,ep0pa178,scn0007,75,5,70,0.9333333333333333,0.14572174426836845,1.9010270241929184,0.029155666008591652,0.031238215044140816
held_out_algorithmic,original,140,ep0pa179,scn0005,192,9,183,0.953125,0.30576641206166255,5.303745598064629,0.04799722507596016,0.050357744097709656
held_out_algorithmic,prior_10k,140,ep0pa179,scn0005,192,9,183,0.953125,0.03905726168023881,0.37623338514729027,0.006063435226678848,0.006361636333167553
held_out_algorithmic,release,140,ep0pa179,scn0005,192,9,183,0.953125,0.039052317190409906,0.37653006455343413,0.006063244305551052,0.006361436098814011
held_out_algorithmic,original,141,ep0pa181,scn0005,140,9,131,0.9357142857142857,0.41496428381018086,1.7555072449363585,0.03260374069213867,0.03484369441866875
held_out_algorithmic,prior_10k,141,ep0pa181,scn0005,140,9,131,0.9357142857142857,0.11724882365084019,0.5905224416595413,0.012556786648929119,0.013419467024505138
held_out_algorithmic,release,141,ep0pa181,scn0005,140,9,131,0.9357142857142857,0.11724811001699798,0.5906903200442892,0.012556701898574829,0.013419375754892826
held_out_algorithmic,original,142,ep0pa188,scn0008,198,6,192,0.9696969696969697,0.31254045532481506,0.4176147113153647,0.011352578178048134,0.011707346886396408
held_out_algorithmic,prior_10k,142,ep0pa188,scn0008,198,6,192,0.9696969696969697,0.14533001110695376,0.5184693948817493,0.009974305517971516,0.010286003351211548
held_out_algorithmic,release,142,ep0pa188,scn0008,198,6,192,0.9696969696969697,0.14532983605519378,0.518469137861715,0.009974317625164986,0.010286015458405018
held_out_algorithmic,original,143,ep0pa189,scn0001,152,19,133,0.875,0.13827262721823516,0.043999664598963234,0.0063392398878932,0.0072448463179171085
held_out_algorithmic,prior_10k,143,ep0pa189,scn0001,152,19,133,0.875,0.31286381264410074,0.4447160877219268,0.01307046227157116,0.014937671832740307
held_out_algorithmic,release,143,ep0pa189,scn0001,152,19,133,0.875,0.31286366521959474,0.4447172598380218,0.013070609420537949,0.014937839470803738
held_out_algorithmic,original,144,ep0pa189,scn0014,157,8,149,0.9490445859872612,0.89100984049721,4.328051463085603,0.026897277683019638,0.028341425582766533
held_out_algorithmic,prior_10k,144,ep0pa189,scn0014,157,8,149,0.9490445859872612,0.04253187565350094,0.4149228136842583,0.0024083962198346853,0.0025377061683684587
held_out_algorithmic,release,144,ep0pa189,scn0014,157,8,149,0.9490445859872612,0.04253294981696123,0.415810122013927,0.0024082697927951813,0.0025375729892402887
held_out_algorithmic,original,145,ep0pa189,scn0020,36,5,31,0.8611111111111112,0.025081719343478862,0.011768360172452984,0.00296273292042315,0.0034405929036438465
held_out_algorithmic,prior_10k,145,ep0pa189,scn0020,36,5,31,0.8611111111111112,0.02213649719189375,0.009790100321828202,0.0015246076509356499,0.0017705122008919716
held_out_algorithmic,release,145,ep0pa189,scn0020,36,5,31,0.8611111111111112,0.02213684985270867,0.009912859452201885,0.0015245751710608602,0.0017704741330817342
held_out_algorithmic,original,146,ep0pa194,scn0016,265,36,229,0.8641509433962264,0.6647480726242065,2.8112823142507737,0.038460683077573776,0.04450690373778343
held_out_algorithmic,prior_10k,146,ep0pa194,scn0016,265,36,229,0.8641509433962264,0.3791738180163313,1.8900584443945068,0.02368585206568241,0.0274093896150589
held_out_algorithmic,release,146,ep0pa194,scn0016,265,36,229,0.8641509433962264,0.37917828891289274,1.8889224949044507,0.0236859992146492,0.027409564703702927
held_out_algorithmic,original,147,ep0pa194,scn0029,530,26,504,0.9509433962264151,0.3465150035245324,1.7192533317393768,0.01569720357656479,0.0165069792419672
held_out_algorithmic,prior_10k,147,ep0pa194,scn0029,530,26,504,0.9509433962264151,0.08648850704250784,0.8457069537545013,0.004471464082598686,0.004702134523540735
held_out_algorithmic,release,147,ep0pa194,scn0029,530,26,504,0.9509433962264151,0.08649527311109895,0.8489069864396864,0.004471539054065943,0.0047022136859595776
held_out_algorithmic,original,148,ep0pa196,scn0034,68,5,63,0.9264705882352942,0.5139953636787307,1.0006023813827392,0.04195137321949005,0.04528084769845009
held_out_algorithmic,prior_10k,148,ep0pa196,scn0034,68,5,63,0.9264705882352942,0.4227957389724087,1.260936474184782,0.03121369332075119,0.03369097039103508
held_out_algorithmic,release,148,ep0pa196,scn0034,68,5,63,0.9264705882352942,0.42276144531411186,1.2609400422782688,0.031213831156492233,0.03369111940264702
held_out_algorithmic,original,149,ep0pa198,scn0003,244,4,240,0.9836065573770492,0.17468450176037423,0.020302377548861487,0.0021578811574727297,0.002193845808506012
held_out_algorithmic,prior_10k,149,ep0pa198,scn0003,244,4,240,0.9836065573770492,0.08399366205785333,0.015021340376939708,0.000992375542409718,0.0010089150164276361
held_out_algorithmic,release,149,ep0pa198,scn0003,244,4,240,0.9836065573770492,0.08399414549755856,0.0145319603376606,0.0009924104670062661,0.0010089506395161152
held_out_algorithmic,original,150,ep0pa199,scn0056,55,8,47,0.8545454545454545,0.6076723591226046,0.8617639906011679,0.03858822211623192,0.04515642300248146
held_out_algorithmic,prior_10k,150,ep0pa199,scn0056,55,8,47,0.8545454545454545,0.2270636055313173,0.22452341487835814,0.009757778607308865,0.011418676935136318
held_out_algorithmic,release,150,ep0pa199,scn0056,55,8,47,0.8545454545454545,0.22706406380309432,0.2237700657495343,0.00975773110985756,0.011418621987104416
held_out_algorithmic,original,151,ep0pa202,scn0013,88,5,83,0.9431818181818182,0.02738007935848865,0.01433789644686483,0.001669885590672493,0.0017704811180010438
held_out_algorithmic,prior_10k,151,ep0pa202,scn0013,88,5,83,0.9431818181818182,0.03540495660278823,0.01947700538766592,0.0015260714571923018,0.001618003472685814
held_out_algorithmic,release,151,ep0pa202,scn0013,88,5,83,0.9431818181818182,0.035412407183385154,0.019477032381007182,0.0015261615626513958,0.0016180988168343902
held_out_algorithmic,original,152,ep0pa205,scn0009,197,40,157,0.7969543147208121,0.4431545460477788,0.8118931237122424,0.013839896768331528,0.017365984618663788
held_out_algorithmic,prior_10k,152,ep0pa205,scn0009,197,40,157,0.7969543147208121,0.4191393289160221,1.7431154052002422,0.023717418313026428,0.029760070145130157
held_out_algorithmic,release,152,ep0pa205,scn0009,197,40,157,0.7969543147208121,0.41914062525363677,1.720143155959836,0.023717587813735008,0.02976028434932232
held_out_algorithmic,original,153,ep0pa206,scn0013,1063,64,999,0.9397930385700847,0.6172616465356615,7.3209015643208915,0.04643123969435692,0.049405813217163086
held_out_algorithmic,prior_10k,153,ep0pa206,scn0013,1063,64,999,0.9397930385700847,0.2282082881120344,4.12813435427106,0.01335523184388876,0.014210822992026806
held_out_algorithmic,release,153,ep0pa206,scn0013,1063,64,999,0.9397930385700847,0.22821096433492172,4.128080102901696,0.013355218805372715,0.014210808090865612
held_out_algorithmic,original,154,ep0pa206,scn0014,309,12,297,0.9611650485436893,0.40673772687074905,6.460397021439467,0.035667143762111664,0.03710824251174927
held_out_algorithmic,prior_10k,154,ep0pa206,scn0014,309,12,297,0.9611650485436893,0.06783069609474612,0.433896075069419,0.0038432602304965258,0.003998544067144394
held_out_algorithmic,release,154,ep0pa206,scn0014,309,12,297,0.9611650485436893,0.06782833844143021,0.44771149202244775,0.0038432758301496506,0.003998558968305588
held_out_algorithmic,original,155,ep0pa206,scn0026,208,14,194,0.9326923076923077,0.19320577802983196,0.4097156448342082,0.006545822136104107,0.007018201984465122
held_out_algorithmic,prior_10k,155,ep0pa206,scn0026,208,14,194,0.9326923076923077,0.04239637831395322,0.14383688197528846,0.002008990850299597,0.002153969369828701
held_out_algorithmic,release,155,ep0pa206,scn0026,208,14,194,0.9326923076923077,0.04239559085531668,0.14384161143014315,0.0020090776961296797,0.00215406296774745
held_out_algorithmic,original,156,ep0pa207,scn0018b,117,13,104,0.8888888888888888,0.7624916394124739,3.8389182327564217,0.08258252590894699,0.09290534257888794
held_out_algorithmic,prior_10k,156,ep0pa207,scn0018b,117,13,104,0.8888888888888888,0.22506970830727369,1.73354588319526,0.04840882122516632,0.05445992574095726
held_out_algorithmic,release,156,ep0pa207,scn0018b,117,13,104,0.8888888888888888,0.22506950958631933,1.7350947772852945,0.04840909689664841,0.054460231214761734
held_out_algorithmic,original,157,ep0pa207,scn0024,62,9,53,0.8548387096774194,0.422694168229034,0.36247662815551424,0.022296903654932976,0.026083169505000114
held_out_algorithmic,prior_10k,157,ep0pa207,scn0024,62,9,53,0.8548387096774194,0.1739767135485359,0.2614316528670647,0.013210331089794636,0.015453594736754894
held_out_algorithmic,release,157,ep0pa207,scn0024,62,9,53,0.8548387096774194,0.17397589830384738,0.2617662271600633,0.013210359029471874,0.01545362826436758
held_out_algorithmic,original,158,ep0pa207,scn0059,368,16,352,0.9565217391304348,0.44995513273627347,3.6520870744585796,0.019619589671492577,0.020511386916041374
held_out_algorithmic,prior_10k,158,ep0pa207,scn0059,368,16,352,0.9565217391304348,0.15211914900290482,1.6773669044939261,0.009051214903593063,0.009462635032832623
held_out_algorithmic,release,158,ep0pa207,scn0059,368,16,352,0.9565217391304348,0.15211923781255776,1.740559970121417,0.00905122235417366,0.009462641552090645
held_out_algorithmic,original,159,ep0pa208,scn0002,603,28,575,0.9535655058043118,1.0041073903394049,18.515102955444615,0.03565910458564758,0.037395548075437546
held_out_algorithmic,prior_10k,159,ep0pa208,scn0002,603,28,575,0.9535655058043118,0.10717378148071717,1.8555021755192938,0.004862891510128975,0.005099692847579718
held_out_algorithmic,release,159,ep0pa208,scn0002,603,28,575,0.9535655058043118,0.10718550386176769,1.8613258740268086,0.004862895235419273,0.005099697504192591
held_out_algorithmic,original,160,ep0pa211,scn0017,66,10,56,0.8484848484848485,1.4486281936233107,2.2495584753696924,0.041644297540187836,0.049080781638622284
held_out_algorithmic,prior_10k,160,ep0pa211,scn0017,66,10,56,0.8484848484848485,0.12168839775227211,0.16033887337419608,0.009092665277421474,0.010716356337070465
held_out_algorithmic,release,160,ep0pa211,scn0017,66,10,56,0.8484848484848485,0.1216883538542567,0.16026465902072046,0.009092815220355988,0.010716532357037067
held_out_algorithmic,original,161,ep0pa211,scn0026,502,26,476,0.9482071713147411,0.7744878037290881,22.30468317681761,0.05063161998987198,0.05339721590280533
held_out_algorithmic,prior_10k,161,ep0pa211,scn0026,502,26,476,0.9482071713147411,0.6243521319737679,2.304483318265495,0.013042404316365719,0.01375480554997921
held_out_algorithmic,release,161,ep0pa211,scn0026,502,26,476,0.9482071713147411,0.6243947738137082,2.305028630218168,0.013043401762843132,0.013755856081843376
held_out_algorithmic,original,162,ep0pa212,scn0014,708,48,660,0.9322033898305084,0.8767134850790393,9.945417351346201,0.035586655139923096,0.03817477449774742
held_out_algorithmic,prior_10k,162,ep0pa212,scn0014,708,48,660,0.9322033898305084,0.10965419635769542,1.0981146448085555,0.009060797281563282,0.00971976388245821
held_out_algorithmic,release,162,ep0pa212,scn0014,708,48,660,0.9322033898305084,0.10965615460545378,1.0995696367760457,0.009060944430530071,0.009719922207295895
held_out_algorithmic,original,163,ep0pa212,scn0015,75,5,70,0.9333333333333333,0.1826678617642476,0.030604430358595197,0.0015989652602002025,0.0017131768399849534
held_out_algorithmic,prior_10k,163,ep0pa212,scn0015,75,5,70,0.9333333333333333,0.27194112797196096,0.03254455815551288,0.0012084337649866939,0.0012947504874318838
held_out_algorithmic,release,163,ep0pa212,scn0015,75,5,70,0.9333333333333333,0.271941747277593,0.032544511806748604,0.001208593719638884,0.001294921850785613
